latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
3.0579963,101.53102,42.0,28800,Asia/Kuala_Lumpur,GMT+8

time,precipitation_sum (mm),temperature_2m_mean (°C)
2020-01-26,4.90,26.9
2020-01-27,2.60,26.3
2020-01-28,13.30,26.5
2020-01-29,36.10,25.1
2020-01-30,6.70,25.7
2020-01-31,2.00,25.9
2020-02-01,2.50,27.0
2020-02-02,1.30,26.8
2020-02-03,0.00,26.4
2020-02-04,1.10,26.4
2020-02-05,0.70,26.6
2020-02-06,0.30,26.9
2020-02-07,13.50,26.6
2020-02-08,2.70,26.4
2020-02-09,7.40,25.7
2020-02-10,52.00,25.6
2020-02-11,3.00,26.5
2020-02-12,2.70,27.2
2020-02-13,17.70,26.6
2020-02-14,23.80,26.3
2020-02-15,18.70,25.9
2020-02-16,3.30,26.5
2020-02-17,11.70,26.6
2020-02-18,5.60,25.4
2020-02-19,0.10,26.4
2020-02-20,0.30,26.9
2020-02-21,1.10,26.4
2020-02-22,0.20,26.6
2020-02-23,1.50,26.5
2020-02-24,0.40,27.1
2020-02-25,0.10,27.5
2020-02-26,0.30,28.1
2020-02-27,0.00,28.1
2020-02-28,0.00,28.2
2020-02-29,0.00,28.2
2020-03-01,4.70,27.9
2020-03-02,2.40,27.8
2020-03-03,2.70,28.2
2020-03-04,1.00,28.2
2020-03-05,24.40,26.8
2020-03-06,11.60,26.2
2020-03-07,16.70,26.2
2020-03-08,5.50,26.9
2020-03-09,1.60,27.8
2020-03-10,1.50,28.1
2020-03-11,8.60,27.4
2020-03-12,3.90,27.2
2020-03-13,13.10,26.8
2020-03-14,1.60,27.6
2020-03-15,3.10,27.6
2020-03-16,0.00,28.2
2020-03-17,2.00,27.7
2020-03-18,6.10,27.0
2020-03-19,9.40,26.4
2020-03-20,0.60,27.1
2020-03-21,19.00,26.6
2020-03-22,12.50,26.3
2020-03-23,11.90,26.0
2020-03-24,3.80,26.1
2020-03-25,0.60,27.6
2020-03-26,6.60,27.5
2020-03-27,8.10,27.1
2020-03-28,8.50,26.9
2020-03-29,2.60,27.3
2020-03-30,8.10,26.8
2020-03-31,2.90,27.3
2020-04-01,3.00,27.7
2020-04-02,13.90,27.4
2020-04-03,10.30,26.6
2020-04-04,17.50,26.9
2020-04-05,4.10,27.0
2020-04-06,12.00,26.3
2020-04-07,1.80,26.3
2020-04-08,7.20,27.0
2020-04-09,5.10,27.9
2020-04-10,0.70,27.1
2020-04-11,0.40,27.7
2020-04-12,9.00,27.8
2020-04-13,22.20,27.0
2020-04-14,6.10,26.6
2020-04-15,4.20,27.2
2020-04-16,6.50,27.1
2020-04-17,0.70,27.4
2020-04-18,15.50,27.3
2020-04-19,1.10,27.4
2020-04-20,2.90,27.6
2020-04-21,7.10,27.5
2020-04-22,9.10,27.4
2020-04-23,20.50,26.3
2020-04-24,25.30,26.5
2020-04-25,28.90,26.6
2020-04-26,19.70,26.2
2020-04-27,24.70,26.3
2020-04-28,2.30,26.5
2020-04-29,5.20,27.2
2020-04-30,16.70,26.5
2020-05-01,28.30,25.9
2020-05-02,0.50,27.2
2020-05-03,6.10,26.7
2020-05-04,4.70,27.3
2020-05-05,1.30,27.8
2020-05-06,12.50,27.1
2020-05-07,12.60,27.6
2020-05-08,9.50,27.4
2020-05-09,0.80,27.9
2020-05-10,12.60,27.1
2020-05-11,3.60,27.8
2020-05-12,7.60,27.6
2020-05-13,1.00,26.4
2020-05-14,2.90,27.6
2020-05-15,2.80,28.0
2020-05-16,4.20,27.8
2020-05-17,31.00,25.7
2020-05-18,0.70,27.4
2020-05-19,0.00,28.8
2020-05-20,23.40,27.1
2020-05-21,2.00,27.3
2020-05-22,12.40,26.9
2020-05-23,16.70,26.4
2020-05-24,5.70,27.0
2020-05-25,10.70,27.3
2020-05-26,10.80,27.1
2020-05-27,3.20,27.1
2020-05-28,10.70,26.9
2020-05-29,14.50,26.8
2020-05-30,12.10,26.8
2020-05-31,4.60,27.1
2020-06-01,5.30,27.0
2020-06-02,3.70,27.2
2020-06-03,12.00,27.1
2020-06-04,25.00,26.1
2020-06-05,61.30,25.8
2020-06-06,2.30,26.2
2020-06-07,0.40,27.3
2020-06-08,1.00,27.3
2020-06-09,1.30,27.9
2020-06-10,6.20,27.3
2020-06-11,6.20,27.4
2020-06-12,11.50,26.2
2020-06-13,2.80,25.9
2020-06-14,0.40,26.4
2020-06-15,0.30,27.5
2020-06-16,5.90,26.9
2020-06-17,13.80,26.4
2020-06-18,16.70,25.8
2020-06-19,13.20,26.1
2020-06-20,19.40,25.3
2020-06-21,11.50,26.1
2020-06-22,12.20,26.7
2020-06-23,7.10,26.0
2020-06-24,3.30,26.5
2020-06-25,0.10,26.9
2020-06-26,5.30,26.5
2020-06-27,1.00,26.7
2020-06-28,1.80,27.3
2020-06-29,0.80,27.3
2020-06-30,2.70,27.2
2020-07-01,2.20,27.1
2020-07-02,0.90,27.4
2020-07-03,1.00,27.1
2020-07-04,3.40,27.0
2020-07-05,1.30,27.2
2020-07-06,44.30,26.2
2020-07-07,20.60,25.6
2020-07-08,18.40,25.2
2020-07-09,4.80,25.3
2020-07-10,7.60,24.8
2020-07-11,5.30,25.9
2020-07-12,16.30,26.2
2020-07-13,34.40,24.3
2020-07-14,1.00,25.7
2020-07-15,11.60,26.2
2020-07-16,30.50,26.0
2020-07-17,4.80,26.5
2020-07-18,25.70,26.0
2020-07-19,8.30,26.3
2020-07-20,4.90,26.8
2020-07-21,13.20,26.7
2020-07-22,32.70,25.9
2020-07-23,17.20,26.0
2020-07-24,17.90,25.8
2020-07-25,4.10,26.1
2020-07-26,4.40,26.7
2020-07-27,2.60,26.3
2020-07-28,4.00,26.0
2020-07-29,4.20,25.5
2020-07-30,0.80,27.0
2020-07-31,11.10,26.0
2020-08-01,0.20,26.9
2020-08-02,0.80,26.8
2020-08-03,0.30,27.3
2020-08-04,1.50,26.6
2020-08-05,0.20,27.1
2020-08-06,1.30,27.3
2020-08-07,0.20,27.8
2020-08-08,0.00,27.9
2020-08-09,1.00,28.1
2020-08-10,0.10,28.0
2020-08-11,0.10,27.6
2020-08-12,21.20,26.1
2020-08-13,0.20,26.7
2020-08-14,3.20,26.6
2020-08-15,3.40,27.0
2020-08-16,10.20,26.2
2020-08-17,8.20,26.1
2020-08-18,10.60,25.9
2020-08-19,2.30,26.3
2020-08-20,2.00,27.0
2020-08-21,1.90,27.4
2020-08-22,6.90,26.4
2020-08-23,11.90,25.9
2020-08-24,1.00,26.9
2020-08-25,8.40,26.5
2020-08-26,0.20,27.1
2020-08-27,1.50,27.0
2020-08-28,3.30,27.3
2020-08-29,21.60,26.6
2020-08-30,11.60,26.7
2020-08-31,7.60,26.8
2020-09-01,11.10,26.6
2020-09-02,4.00,26.6
2020-09-03,6.50,26.4
2020-09-04,32.30,25.7
2020-09-05,8.70,25.3
2020-09-06,1.20,26.1
2020-09-07,2.10,26.8
2020-09-08,3.50,26.9
2020-09-09,16.60,26.2
2020-09-10,29.00,25.5
2020-09-11,4.50,26.0
2020-09-12,16.60,25.7
2020-09-13,16.50,25.5
2020-09-14,10.00,25.9
2020-09-15,0.60,26.4
2020-09-16,0.10,26.6
2020-09-17,0.40,26.7
2020-09-18,2.50,27.0
2020-09-19,4.70,26.5
2020-09-20,17.30,26.6
2020-09-21,16.10,25.7
2020-09-22,13.20,26.3
2020-09-23,12.60,26.4
2020-09-24,18.90,26.4
2020-09-25,10.10,25.7
2020-09-26,16.50,25.4
2020-09-27,4.50,26.0
2020-09-28,0.10,26.7
2020-09-29,6.90,26.3
2020-09-30,22.30,26.9
2020-10-01,32.30,25.5
2020-10-02,14.90,25.7
2020-10-03,2.20,25.6
2020-10-04,1.60,26.5
2020-10-05,8.90,26.2
2020-10-06,11.70,26.3
2020-10-07,23.10,25.6
2020-10-08,11.50,25.9
2020-10-09,5.40,26.4
2020-10-10,4.70,26.8
2020-10-11,3.70,26.5
2020-10-12,8.90,26.8
2020-10-13,3.20,26.9
2020-10-14,4.00,27.1
2020-10-15,9.60,26.7
2020-10-16,1.60,26.9
2020-10-17,0.00,28.0
2020-10-18,0.10,27.8
2020-10-19,0.80,27.5
2020-10-20,0.60,27.2
2020-10-21,9.50,26.8
2020-10-22,5.30,25.9
2020-10-23,1.30,26.7
2020-10-24,12.40,26.2
2020-10-25,5.40,26.2
2020-10-26,0.80,25.6
2020-10-27,0.00,26.7
2020-10-28,0.30,27.0
2020-10-29,3.40,27.2
2020-10-30,1.70,27.1
2020-10-31,11.60,26.4
2020-11-01,21.90,25.7
2020-11-02,11.40,25.8
2020-11-03,23.00,25.7
2020-11-04,15.90,25.5
2020-11-05,13.60,26.1
2020-11-06,10.70,25.9
2020-11-07,6.00,25.7
2020-11-08,25.80,25.7
2020-11-09,20.40,25.4
2020-11-10,29.00,24.8
2020-11-11,17.40,26.6
2020-11-12,0.60,27.6
2020-11-13,6.90,27.0
2020-11-14,14.60,26.8
2020-11-15,14.40,26.2
2020-11-16,11.50,26.3
2020-11-17,20.50,25.9
2020-11-18,8.80,26.1
2020-11-19,30.30,25.9
2020-11-20,5.80,26.1
2020-11-21,34.40,25.2
2020-11-22,7.90,25.5
2020-11-23,34.10,25.3
2020-11-24,33.50,24.8
2020-11-25,7.30,25.3
2020-11-26,22.10,25.9
2020-11-27,15.30,25.6
2020-11-28,5.30,25.4
2020-11-29,2.40,26.1
2020-11-30,6.50,26.2
2020-12-01,12.30,25.5
2020-12-02,6.20,25.8
2020-12-03,3.70,25.8
2020-12-04,2.50,25.7
2020-12-05,8.70,26.0
2020-12-06,0.70,26.4
2020-12-07,8.90,26.1
2020-12-08,15.90,25.7
2020-12-09,17.30,26.0
2020-12-10,11.30,25.5
2020-12-11,1.70,25.9
2020-12-12,20.60,25.4
2020-12-13,5.40,25.4
2020-12-14,6.90,25.4
2020-12-15,23.80,25.5
2020-12-16,36.70,25.2
2020-12-17,22.10,24.8
2020-12-18,14.70,25.2
2020-12-19,9.80,24.9
2020-12-20,7.40,25.5
2020-12-21,19.10,25.4
2020-12-22,15.70,25.5
2020-12-23,2.70,26.1
2020-12-24,4.50,25.9
2020-12-25,1.10,26.0
2020-12-26,36.40,26.4
2020-12-27,1.40,26.4
2020-12-28,17.40,25.8
2020-12-29,34.50,25.1
2020-12-30,10.20,25.7
2020-12-31,8.50,25.8
2021-01-01,14.80,25.3
2021-01-02,11.10,24.9
2021-01-03,73.10,23.7
2021-01-04,10.00,24.5
2021-01-05,2.30,25.5
2021-01-06,9.80,24.8
2021-01-07,1.70,25.1
2021-01-08,12.50,25.8
2021-01-09,12.80,25.3
2021-01-10,0.70,25.5
2021-01-11,2.10,25.8
2021-01-12,7.60,25.5
2021-01-13,0.40,25.7
2021-01-14,0.70,25.8
2021-01-15,0.30,25.9
2021-01-16,0.40,26.6
2021-01-17,3.70,26.5
2021-01-18,0.00,25.9
2021-01-19,0.00,25.8
2021-01-20,2.20,25.6
2021-01-21,6.10,25.5
2021-01-22,5.80,25.5
2021-01-23,9.20,25.2
2021-01-24,2.20,26.2
2021-01-25,7.70,25.8
2021-01-26,6.80,26.1
2021-01-27,3.10,25.9
2021-01-28,4.80,25.7
2021-01-29,5.50,26.0
2021-01-30,0.90,25.6
2021-01-31,1.60,26.0
2021-02-01,4.20,26.1
2021-02-02,5.10,26.2
2021-02-03,2.30,26.2
2021-02-04,0.10,26.6
2021-02-05,0.00,26.2
2021-02-06,0.60,27.6
2021-02-07,1.00,27.4
2021-02-08,1.70,27.6
2021-02-09,0.90,27.2
2021-02-10,6.00,27.0
2021-02-11,8.10,26.6
2021-02-12,9.60,26.6
2021-02-13,1.00,26.7
2021-02-14,2.40,26.8
2021-02-15,2.40,26.6
2021-02-16,3.00,26.4
2021-02-17,0.40,26.9
2021-02-18,0.00,27.0
2021-02-19,0.10,26.8
2021-02-20,0.00,27.5
2021-02-21,0.10,27.7
2021-02-22,0.30,28.0
2021-02-23,1.00,27.6
2021-02-24,2.50,27.7
2021-02-25,0.30,28.4
2021-02-26,0.00,28.1
2021-02-27,0.00,28.5
2021-02-28,1.00,28.3
2021-03-01,2.90,28.7
2021-03-02,3.70,28.1
2021-03-03,1.40,27.0
2021-03-04,0.40,28.4
2021-03-05,1.70,28.7
2021-03-06,19.30,26.8
2021-03-07,42.00,24.6
2021-03-08,0.00,26.2
2021-03-09,0.00,27.2
2021-03-10,1.10,27.0
2021-03-11,9.00,26.6
2021-03-12,12.60,25.5
2021-03-13,31.50,25.5
2021-03-14,4.80,26.1
2021-03-15,5.10,26.6
2021-03-16,23.00,26.1
2021-03-17,10.70,26.1
2021-03-18,8.90,26.3
2021-03-19,11.20,26.5
2021-03-20,18.50,26.4
2021-03-21,7.50,26.5
2021-03-22,2.10,27.0
2021-03-23,21.40,26.0
2021-03-24,53.50,25.3
2021-03-25,12.30,26.1
2021-03-26,11.10,26.1
2021-03-27,5.30,26.5
2021-03-28,2.90,27.0
2021-03-29,5.70,26.0
2021-03-30,0.50,27.0
2021-03-31,4.40,26.8
2021-04-01,1.10,27.3
2021-04-02,1.00,27.6
2021-04-03,0.30,27.4
2021-04-04,19.60,26.9
2021-04-05,17.20,26.5
2021-04-06,7.00,26.7
2021-04-07,10.00,26.5
2021-04-08,6.90,26.2
2021-04-09,5.70,26.0
2021-04-10,19.80,26.4
2021-04-11,10.00,26.5
2021-04-12,7.00,26.5
2021-04-13,17.60,26.3
2021-04-14,6.00,26.1
2021-04-15,11.30,26.0
2021-04-16,18.00,26.1
2021-04-17,9.80,26.1
2021-04-18,0.90,26.3
2021-04-19,3.80,26.6
2021-04-20,1.00,26.8
2021-04-21,9.00,26.6
2021-04-22,24.40,25.9
2021-04-23,10.20,26.3
2021-04-24,13.40,25.9
2021-04-25,6.40,26.4
2021-04-26,13.80,26.2
2021-04-27,9.90,26.0
2021-04-28,4.40,26.6
2021-04-29,16.90,26.1
2021-04-30,18.90,25.9
2021-05-01,12.60,26.5
2021-05-02,4.00,26.9
2021-05-03,6.90,26.6
2021-05-04,28.10,26.3
2021-05-05,34.20,26.0
2021-05-06,3.60,25.7
2021-05-07,8.70,26.9
2021-05-08,7.00,26.5
2021-05-09,3.60,26.8
2021-05-10,10.10,26.7
2021-05-11,10.30,26.8
2021-05-12,23.00,26.2
2021-05-13,10.60,26.8
2021-05-14,15.80,26.5
2021-05-15,11.80,26.8
2021-05-16,5.70,27.0
2021-05-17,28.30,26.4
2021-05-18,26.30,25.8
2021-05-19,1.40,26.5
2021-05-20,4.50,26.1
2021-05-21,7.70,26.4
2021-05-22,1.70,26.4
2021-05-23,0.00,27.3
2021-05-24,2.30,27.6
2021-05-25,1.90,27.6
2021-05-26,8.10,27.6
2021-05-27,24.20,26.0
2021-05-28,9.00,26.9
2021-05-29,8.20,27.1
2021-05-30,0.90,27.9
2021-05-31,0.40,27.8
2021-06-01,4.30,27.5
2021-06-02,3.50,27.5
2021-06-03,9.20,27.2
2021-06-04,6.50,27.3
2021-06-05,21.90,26.4
2021-06-06,0.70,26.9
2021-06-07,1.80,27.1
2021-06-08,1.60,27.3
2021-06-09,13.80,26.8
2021-06-10,7.70,26.8
2021-06-11,0.00,26.8
2021-06-12,7.50,26.4
2021-06-13,4.50,26.9
2021-06-14,5.10,26.6
2021-06-15,16.60,26.4
2021-06-16,1.60,26.7
2021-06-17,1.70,27.5
2021-06-18,4.50,26.5
2021-06-19,1.60,26.5
2021-06-20,8.80,25.8
2021-06-21,0.40,26.5
2021-06-22,0.60,26.6
2021-06-23,2.00,26.6
2021-06-24,0.30,27.3
2021-06-25,7.30,26.3
2021-06-26,14.10,26.2
2021-06-27,7.20,26.6
2021-06-28,10.40,26.3
2021-06-29,17.80,25.3
2021-06-30,1.60,26.4
2021-07-01,0.70,26.8
2021-07-02,11.50,26.4
2021-07-03,5.40,26.3
2021-07-04,8.00,26.3
2021-07-05,18.00,26.0
2021-07-06,11.80,25.4
2021-07-07,0.00,27.1
2021-07-08,4.00,26.9
2021-07-09,7.70,26.7
2021-07-10,21.90,26.1
2021-07-11,29.80,25.5
2021-07-12,11.40,25.8
2021-07-13,11.30,24.7
2021-07-14,0.00,25.4
2021-07-15,0.00,26.8
2021-07-16,0.00,27.2
2021-07-17,0.10,27.2
2021-07-18,0.10,27.1
2021-07-19,0.00,27.2
2021-07-20,0.00,27.2
2021-07-21,0.10,27.9
2021-07-22,4.00,27.7
2021-07-23,3.50,27.6
2021-07-24,0.10,27.9
2021-07-25,0.70,27.5
2021-07-26,4.40,26.5
2021-07-27,1.60,26.6
2021-07-28,0.10,27.0
2021-07-29,5.50,27.4
2021-07-30,3.30,27.0
2021-07-31,4.80,27.0
2021-08-01,7.10,26.6
2021-08-02,3.10,27.3
2021-08-03,4.20,27.4
2021-08-04,7.70,26.4
2021-08-05,1.40,27.4
2021-08-06,0.70,27.9
2021-08-07,6.20,27.2
2021-08-08,14.20,26.3
2021-08-09,4.20,26.4
2021-08-10,12.90,26.3
2021-08-11,15.90,26.3
2021-08-12,1.60,26.9
2021-08-13,0.30,27.2
2021-08-14,8.30,26.6
2021-08-15,17.60,26.1
2021-08-16,16.70,25.5
2021-08-17,16.50,24.9
2021-08-18,35.10,24.1
2021-08-19,17.70,24.5
2021-08-20,23.20,25.0
2021-08-21,6.70,25.7
2021-08-22,4.50,25.1
2021-08-23,0.60,25.7
2021-08-24,3.10,25.6
2021-08-25,8.80,25.7
2021-08-26,1.40,26.3
2021-08-27,4.10,26.6
2021-08-28,4.10,26.6
2021-08-29,3.40,25.6
2021-08-30,6.00,26.2
2021-08-31,20.90,25.9
2021-09-01,3.70,26.3
2021-09-02,7.80,25.3
2021-09-03,1.40,26.1
2021-09-04,2.20,25.9
2021-09-05,2.60,26.3
2021-09-06,3.80,26.2
2021-09-07,2.40,26.4
2021-09-08,0.60,26.1
2021-09-09,5.60,26.3
2021-09-10,10.10,26.6
2021-09-11,0.40,27.4
2021-09-12,12.30,26.1
2021-09-13,23.80,25.1
2021-09-14,1.50,26.4
2021-09-15,4.50,26.5
2021-09-16,0.50,27.4
2021-09-17,1.80,27.3
2021-09-18,15.40,26.0
2021-09-19,27.00,25.4
2021-09-20,11.60,26.3
2021-09-21,0.90,26.9
2021-09-22,15.70,26.6
2021-09-23,0.00,27.3
2021-09-24,9.00,26.8
2021-09-25,0.40,27.1
2021-09-26,39.60,26.4
2021-09-27,43.60,25.9
2021-09-28,20.90,26.1
2021-09-29,20.80,25.7
2021-09-30,8.60,25.0
2021-10-01,0.60,26.6
2021-10-02,0.30,26.0
2021-10-03,0.20,26.8
2021-10-04,1.40,27.1
2021-10-05,3.10,26.4
2021-10-06,0.70,26.5
2021-10-07,4.30,26.4
2021-10-08,1.00,27.3
2021-10-09,0.70,27.6
2021-10-10,0.10,27.6
2021-10-11,1.30,27.7
2021-10-12,0.20,27.8
2021-10-13,0.10,27.9
2021-10-14,0.10,28.1
2021-10-15,0.00,28.3
2021-10-16,0.00,28.2
2021-10-17,5.50,26.9
2021-10-18,4.40,26.5
2021-10-19,15.40,26.5
2021-10-20,17.70,25.0
2021-10-21,4.00,25.7
2021-10-22,7.70,26.5
2021-10-23,1.40,26.1
2021-10-24,11.30,25.9
2021-10-25,11.30,25.9
2021-10-26,4.30,26.4
2021-10-27,3.90,26.2
2021-10-28,3.70,27.0
2021-10-29,2.00,27.6
2021-10-30,13.10,26.6
2021-10-31,0.90,25.8
2021-11-01,5.80,26.0
2021-11-02,4.00,25.6
2021-11-03,8.80,25.4
2021-11-04,16.20,25.7
2021-11-05,56.60,25.5
2021-11-06,0.40,26.8
2021-11-07,21.50,26.1
2021-11-08,4.20,26.4
2021-11-09,9.60,26.9
2021-11-10,11.20,25.4
2021-11-11,2.70,25.9
2021-11-12,12.30,25.5
2021-11-13,6.50,25.6
2021-11-14,0.00,26.4
2021-11-15,0.00,27.3
2021-11-16,14.20,26.4
2021-11-17,1.10,26.0
2021-11-18,22.70,25.7
2021-11-19,10.90,26.7
2021-11-20,18.90,26.1
2021-11-21,11.60,26.2
2021-11-22,8.30,26.2
2021-11-23,19.30,26.1
2021-11-24,10.10,25.3
2021-11-25,5.40,26.4
2021-11-26,2.10,25.0
2021-11-27,7.40,25.8
2021-11-28,14.10,25.2
2021-11-29,2.40,25.7
2021-11-30,1.90,26.2
2021-12-01,0.60,27.4
2021-12-02,9.80,26.3
2021-12-03,2.80,26.0
2021-12-04,1.60,26.0
2021-12-05,20.40,25.4
2021-12-06,10.00,25.4
2021-12-07,0.90,26.1
2021-12-08,3.60,26.5
2021-12-09,26.10,25.7
2021-12-10,18.40,25.3
2021-12-11,11.90,25.9
2021-12-12,16.80,25.5
2021-12-13,18.20,25.4
2021-12-14,11.30,25.8
2021-12-15,9.00,25.9
2021-12-16,16.60,25.3
2021-12-17,112.50,24.4
2021-12-18,60.40,24.3
2021-12-19,19.20,25.1
2021-12-20,0.20,26.3
2021-12-21,0.10,27.3
2021-12-22,21.90,25.2
2021-12-23,6.20,25.7
2021-12-24,1.20,26.3
2021-12-25,5.90,25.9
2021-12-26,4.20,25.8
2021-12-27,7.90,25.6
2021-12-28,0.30,26.3
2021-12-29,1.00,26.6
2021-12-30,9.70,25.9
2021-12-31,32.40,25.2
2022-01-01,17.40,25.0
2022-01-02,46.50,24.2
2022-01-03,31.50,24.7
2022-01-04,33.70,25.4
2022-01-05,9.40,25.3
2022-01-06,0.40,26.3
2022-01-07,6.60,26.4
2022-01-08,6.60,26.2
2022-01-09,7.90,26.0
2022-01-10,5.80,25.6
2022-01-11,0.50,26.3
2022-01-12,0.00,26.3
2022-01-13,0.00,26.0
2022-01-14,0.00,26.1
2022-01-15,0.00,26.4
2022-01-16,0.30,27.0
2022-01-17,6.30,26.0
2022-01-18,0.60,25.4
2022-01-19,11.30,25.7
2022-01-20,0.20,26.4
2022-01-21,0.40,26.5
2022-01-22,2.60,25.7
2022-01-23,12.40,26.0
2022-01-24,8.90,25.9
2022-01-25,17.20,25.6
2022-01-26,0.60,26.2
2022-01-27,0.00,26.9
2022-01-28,0.10,26.6
2022-01-29,1.10,26.8
2022-01-30,4.00,26.9
2022-01-31,4.00,26.5
2022-02-01,2.10,26.8
2022-02-02,0.90,27.0
2022-02-03,2.70,26.6
2022-02-04,9.00,26.7
2022-02-05,10.50,25.8
2022-02-06,22.70,25.5
2022-02-07,0.50,25.8
2022-02-08,3.30,25.9
2022-02-09,23.70,25.1
2022-02-10,10.20,24.2
2022-02-11,11.20,25.0
2022-02-12,4.20,26.5
2022-02-13,0.80,26.1
2022-02-14,8.80,26.4
2022-02-15,1.30,27.2
2022-02-16,0.30,27.4
2022-02-17,0.40,27.7
2022-02-18,0.70,28.0
2022-02-19,0.30,27.7
2022-02-20,1.80,27.3
2022-02-21,4.60,27.1
2022-02-22,0.90,27.4
2022-02-23,11.40,26.6
2022-02-24,16.90,25.2
2022-02-25,13.70,25.3
2022-02-26,10.60,25.2
2022-02-27,4.80,25.3
2022-02-28,5.20,26.8
2022-03-01,5.30,26.1
2022-03-02,0.50,26.9
2022-03-03,1.20,26.5
2022-03-04,20.40,25.8
2022-03-05,1.30,25.7
2022-03-06,17.40,25.3
2022-03-07,23.70,25.2
2022-03-08,9.10,25.7
2022-03-09,0.20,27.0
2022-03-10,3.40,26.6
2022-03-11,2.50,26.4
2022-03-12,5.20,26.6
2022-03-13,11.40,26.4
2022-03-14,2.50,26.9
2022-03-15,6.30,26.3
2022-03-16,25.10,26.4
2022-03-17,10.90,26.3
2022-03-18,1.10,26.1
2022-03-19,0.00,27.9
2022-03-20,0.00,27.7
2022-03-21,0.10,27.2
2022-03-22,3.10,27.4
2022-03-23,10.00,26.9
2022-03-24,3.90,26.9
2022-03-25,6.20,26.8
2022-03-26,10.20,26.6
2022-03-27,2.50,26.8
2022-03-28,0.70,27.4
2022-03-29,2.80,26.6
2022-03-30,1.20,26.8
2022-03-31,14.90,25.8
2022-04-01,0.90,27.1
2022-04-02,12.80,26.5
2022-04-03,3.20,25.8
2022-04-04,9.30,26.1
2022-04-05,4.60,26.0
2022-04-06,1.20,26.3
2022-04-07,7.30,25.6
2022-04-08,1.30,26.6
2022-04-09,5.10,25.9
2022-04-10,0.40,26.7
2022-04-11,0.80,26.4
2022-04-12,2.90,26.8
2022-04-13,18.20,26.2
2022-04-14,2.40,26.7
2022-04-15,5.00,26.3
2022-04-16,8.90,26.9
2022-04-17,20.10,26.1
2022-04-18,38.50,25.7
2022-04-19,25.30,25.8
2022-04-20,14.80,25.9
2022-04-21,3.40,26.9
2022-04-22,12.90,27.5
2022-04-23,5.80,26.6
2022-04-24,6.90,26.7
2022-04-25,9.90,26.8
2022-04-26,10.40,26.8
2022-04-27,17.70,27.1
2022-04-28,4.90,26.8
2022-04-29,12.10,26.6
2022-04-30,8.90,27.0
2022-05-01,11.40,26.8
2022-05-02,20.50,26.5
2022-05-03,31.90,26.1
2022-05-04,0.80,27.0
2022-05-05,0.90,27.3
2022-05-06,8.70,27.6
2022-05-07,8.50,27.6
2022-05-08,0.30,27.6
2022-05-09,4.60,27.7
2022-05-10,2.50,28.2
2022-05-11,1.80,27.6
2022-05-12,0.60,27.7
2022-05-13,0.50,27.8
2022-05-14,1.70,27.8
2022-05-15,11.10,27.7
2022-05-16,20.60,25.5
2022-05-17,0.00,27.0
2022-05-18,1.30,27.6
2022-05-19,0.30,27.5
2022-05-20,0.20,27.8
2022-05-21,0.00,27.7
2022-05-22,2.80,27.5
2022-05-23,1.20,28.0
2022-05-24,1.10,27.7
2022-05-25,6.80,25.3
2022-05-26,0.00,26.2
2022-05-27,0.30,27.3
2022-05-28,0.20,27.2
2022-05-29,0.00,27.6
2022-05-30,0.10,27.9
2022-05-31,0.60,27.8
2022-06-01,7.40,27.5
2022-06-02,32.40,26.7
2022-06-03,0.00,27.3
2022-06-04,0.90,26.8
2022-06-05,9.50,26.8
2022-06-06,2.80,27.0
2022-06-07,15.20,26.5
2022-06-08,8.50,26.0
2022-06-09,15.40,26.5
2022-06-10,1.40,26.3
2022-06-11,17.70,25.4
2022-06-12,5.60,25.8
2022-06-13,8.10,26.6
2022-06-14,0.80,26.5
2022-06-15,17.40,26.1
2022-06-16,0.30,26.7
2022-06-17,26.00,25.9
2022-06-18,20.70,25.4
2022-06-19,4.70,26.0
2022-06-20,9.60,25.7
2022-06-21,7.40,26.0
2022-06-22,6.60,25.5
2022-06-23,12.30,25.8
2022-06-24,10.70,25.6
2022-06-25,12.30,26.1
2022-06-26,2.90,27.0
2022-06-27,5.00,27.1
2022-06-28,29.20,26.4
2022-06-29,6.50,26.7
2022-06-30,8.80,26.4
2022-07-01,0.00,27.1
2022-07-02,0.70,27.0
2022-07-03,0.60,27.4
2022-07-04,0.00,27.6
2022-07-05,0.00,27.6
2022-07-06,7.70,26.5
2022-07-07,0.50,27.2
2022-07-08,0.20,27.8
2022-07-09,0.00,28.3
2022-07-10,0.30,27.2
2022-07-11,0.40,26.7
2022-07-12,8.80,26.0
2022-07-13,0.20,26.8
2022-07-14,0.70,27.2
2022-07-15,0.80,27.4
2022-07-16,0.50,27.5
2022-07-17,0.10,28.4
2022-07-18,1.30,28.3
2022-07-19,4.20,27.2
2022-07-20,3.70,27.2
2022-07-21,1.00,27.3
2022-07-22,26.90,27.1
2022-07-23,14.90,26.1
2022-07-24,25.20,25.7
2022-07-25,27.00,25.4
2022-07-26,0.30,26.8
2022-07-27,4.90,26.9
2022-07-28,1.50,26.9
2022-07-29,17.70,26.3
2022-07-30,3.80,26.8
2022-07-31,0.30,26.9
2022-08-01,8.20,26.7
2022-08-02,3.30,26.6
2022-08-03,14.30,25.4
2022-08-04,10.50,24.8
2022-08-05,4.20,26.4
2022-08-06,0.50,27.0
2022-08-07,0.00,26.7
2022-08-08,15.90,26.8
